seed_dir,run_dir,method,n_agents,min_at_lever,weights,ablation,n_rows,expected,status,nan_inf,n_agents_found,final_mean_env,final_reward_env_stdev,final_fairness_var,final_fairness_sigma,final_energy_var,final_mean_winrate,converged,suspicious_reason,path
nano_er1,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er10,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er2,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er3,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er4,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er5,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er6,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er7,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er8,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er9,er_refine_eia_3_1_w2.0-0.2,refine_eia,3,1,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_3_1_w2.0-0.2/log.csv
nano_er1,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er10,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er2,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er3,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er4,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er5,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er6,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er7,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er8,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er9,er_refine_eia_3_1_w2.0-0.2_B0,refine_eia,3,1,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_3_1_w2.0-0.2_B0/log.csv
nano_er1,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er10,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er2,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er3,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er4,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er5,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er6,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er7,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er8,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er9,er_refine_eia_3_1_w2.0-0.2_beta0,refine_eia,3,1,2.0-0.2,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_3_1_w2.0-0.2_beta0/log.csv
nano_er1,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er10,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er2,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er3,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er4,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er5,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er6,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er7,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er8,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er9,er_refine_eia_4_2_w1.1-0.9,refine_eia,4,2,1.1-0.9,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.1-0.9/log.csv
nano_er1,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er10,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er2,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er3,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er4,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er5,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er6,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er7,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er8,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er9,er_refine_eia_4_2_w1.1-0.9_B0,refine_eia,4,2,1.1-0.9,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.1-0.9_B0/log.csv
nano_er1,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er10,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er2,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er3,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er4,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er5,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er6,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er7,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er8,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er9,er_refine_eia_4_2_w1.1-0.9_beta0,refine_eia,4,2,1.1-0.9,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.1-0.9_beta0/log.csv
nano_er1,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er10,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er2,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er3,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er4,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er5,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er6,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er7,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er8,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er9,er_refine_eia_4_2_w1.5-1.5,refine_eia,4,2,1.5-1.5,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.5-1.5/log.csv
nano_er1,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er10,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er2,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er3,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er4,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er5,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er6,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er7,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er8,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er9,er_refine_eia_4_2_w1.5-1.5_B0,refine_eia,4,2,1.5-1.5,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.5-1.5_B0/log.csv
nano_er1,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er10,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er2,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er3,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er4,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er5,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er6,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er7,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er8,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er9,er_refine_eia_4_2_w1.5-1.5_beta0,refine_eia,4,2,1.5-1.5,beta0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w1.5-1.5_beta0/log.csv
nano_er1,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er10,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er2,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er3,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er4,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er5,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er6,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er7,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er8,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er8/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er9,er_refine_eia_4_2_w2.0-0.2,refine_eia,4,2,2.0-0.2,,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er9/er_refine_eia_4_2_w2.0-0.2/log.csv
nano_er1,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er1/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er10,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er10/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er2,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er2/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er3,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er3/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er4,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er4/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er5,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er5/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er6,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er6/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
nano_er7,er_refine_eia_4_2_w2.0-0.2_B0,refine_eia,4,2,2.0-0.2,B0,0,50,MISSING,False,0,,,,,,,False,missing file,/home/yifan/greedy_agent/lio/results/nano_er7/er_refine_eia_4_2_w2.0-0.2_B0/log.csv
